question,answer,verdict_code,verdict_raw,reasoning,raw_output
How many mitigation strategies can be used against attack technique 'T1137: Office Application Startup'? Name them all.,"The following 4 mitigation strategies mitigate attack technique 'T1137: Office Application Startup': M1040: Behavior Prevention on Endpoint, M1042: Disable or Remove Feature or Program, M1054: Software Configuration, M1051: Update Software",1,uncertain,The answer provides a list of mitigation strategies but does not specify the exact number of strategies mentioned. It also does not clarify if the list is exhaustive or if there could be more strategies not included.,"{
  ""reasoning"": ""The answer provides a list of mitigation strategies but does not specify the exact number of strategies mentioned. It also does not clarify if the list is exhaustive or if there could be more strategies not included."",
  ""verdict"": ""uncertain""
}"
What attack techniques are used by software 'S1115: WIREFIRE'?,"The attack techniques used by software 'S1115: WIREFIRE' are: 'T1071.001: Web Protocols', 'T1105: Ingress Tool Transfer', 'T1132.001: Standard Encoding', 'T1140: Deobfuscate/Decode Files or Information', 'T1505.003: Web Shell', 'T1554: Compromise Host Software Binary', 'T1573.001: Symmetric Cryptography'",0,no,"The answer provides a list of attack techniques associated with the software 'S1115: WIREFIRE', but it does not explain how these techniques are used or their implications.","{
  ""reasoning"": ""The answer provides a list of attack techniques associated with the software 'S1115: WIREFIRE', but it does not explain how these techniques are used or their implications."",
  ""verdict"": ""no""
}"
How many mitigation strategies can be used against attack technique 'T1584: Compromise Infrastructure'? Name them all.,The following 1 mitigation strategies mitigate attack technique 'T1584: Compromise Infrastructure': M1056: Pre-compromise,0,no,"The answer provides a single mitigation strategy, which is relevant to the question. However, it does not specify the number of strategies, which was part of the question.","{
  ""reasoning"": ""The answer provides a single mitigation strategy, which is relevant to the question. However, it does not specify the number of strategies, which was part of the question."",
  ""verdict"": ""no""
}"
What attack groups used software 'S1050: PcShare'?,The attack groups that used software 'S1050: PcShare' were: 'G1023: APT5',1,uncertain,"The answer provides a specific group name but lacks context about the relationship between the group and the software, making it unclear if this is the only group or if more information is needed.","{
  ""reasoning"": ""The answer provides a specific group name but lacks context about the relationship between the group and the software, making it unclear if this is the only group or if more information is needed."",
  ""verdict"": ""uncertain""
}"
What campaigns used attack technique 'T1001.002: Steganography'?,The campaigns that used attack technique 'T1001.002: Steganography' were: 'C0023: Operation Ghost',1,uncertain,The answer provides a specific campaign name but lacks context about the source of this information and whether it is exhaustive or not.,"{
  ""reasoning"": ""The answer provides a specific campaign name but lacks context about the source of this information and whether it is exhaustive or not."",
  ""verdict"": ""uncertain""
}"
What software procedures use attack technique 'T1080: Taint Shared Content'?,"The software procedures that use attack technique 'T1080: Taint Shared Content' are: 'S0132: H1N1', 'S0133: Miner-C', 'S0260: InvisiMole', 'S0386: Ursnif', 'S0458: Ramsay', 'S0575: Conti', 'S0603: Stuxnet'",0,no,"The answer provides a list of software procedures that use the specified attack technique, which is relevant to the question. However, it does not explain what 'T1080: Taint Shared Content' is, which could be considered incomplete.","{
  ""reasoning"": ""The answer provides a list of software procedures that use the specified attack technique, which is relevant to the question. However, it does not explain what 'T1080: Taint Shared Content' is, which could be considered incomplete."",
  ""verdict"": ""no""
}"
How many mitigation strategies can be used against attack technique 'T1621: Multi-Factor Authentication Request Generation'? Name them all.,"The following 3 mitigation strategies mitigate attack technique 'T1621: Multi-Factor Authentication Request Generation': M1036: Account Use Policies, M1032: Multi-factor Authentication, M1017: User Training",0,no,"The answer provides the correct number of mitigation strategies and lists them, but it does not specify the exact number of strategies mentioned.","{
  ""reasoning"": ""The answer provides the correct number of mitigation strategies and lists them, but it does not specify the exact number of strategies mentioned."",
  ""verdict"": ""no""
}"
How many mitigation strategies can be used against attack technique 'T1197: BITS Jobs'? Name them all.,"The following 3 mitigation strategies mitigate attack technique 'T1197: BITS Jobs': M1037: Filter Network Traffic, M1028: Operating System Configuration, M1018: User Account Management",0,no,"The answer provides the correct number of mitigation strategies and lists them, but it does not specify what each strategy entails.","{
  ""reasoning"": ""The answer provides the correct number of mitigation strategies and lists them, but it does not specify what each strategy entails."",
  ""verdict"": ""no""
}"
Which tactics are used in attack technique 'T1568: Dynamic Resolution'? Name them all,1 tactic is used in attack technique 'T1568: Dynamic Resolution'. It is: Command and Control,0,no,"The answer correctly identifies one tactic used in the specified attack technique. However, it does not specify that there is only one tactic associated with this technique, which could lead to confusion.","{
  ""reasoning"": ""The answer correctly identifies one tactic used in the specified attack technique. However, it does not specify that there is only one tactic associated with this technique, which could lead to confusion."",
  ""verdict"": ""no""
}"
Which tactics are used in attack technique 'T1003: OS Credential Dumping'? Name them all,1 tactic is used in attack technique 'T1003: OS Credential Dumping'. It is: Credential Access,0,no,The answer correctly identifies the tactic used in the attack technique 'T1003: OS Credential Dumping' but fails to mention that there is only one tactic associated with this technique.,"{
  ""reasoning"": ""The answer correctly identifies the tactic used in the attack technique 'T1003: OS Credential Dumping' but fails to mention that there is only one tactic associated with this technique."",
  ""verdict"": ""no""
}"
What attack techniques are used by software 'S1060: Mafalda'?,"The attack techniques used by software 'S1060: Mafalda' are: 'T1003.001: LSASS Memory', 'T1005: Data from Local System', 'T1012: Query Registry', 'T1016: System Network Configuration Discovery', 'T1027.013: Encrypted/Encoded File', 'T1033: System Owner/User Discovery', 'T1041: Exfiltration Over C2 Channel', 'T1049: System Network Connections Discovery', 'T1056: Input Capture', 'T1057: Process Discovery', 'T1059.001: PowerShell', 'T1059.003: Windows Command Shell', 'T1070.001: Clear Windows Event Logs', 'T1071.001: Web Protocols', 'T1074.001: Local Data Staging', 'T1082: System Information Discovery', 'T1083: File and Directory Discovery', 'T1090.001: Internal Proxy', 'T1095: Non-Application Layer Protocol', 'T1105: Ingress Tool Transfer', 'T1106: Native API', 'T1112: Modify Registry', 'T1113: Screen Capture', 'T1132.001: Standard Encoding', 'T1133: External Remote Services', 'T1134.003: Make and Impersonate Token', 'T1134: Access Token Manipulation', 'T1140: Deobfuscate/Decode Files or Information', 'T1205.001: Port Knocking', 'T1217: Browser Information Discovery', 'T1518.001: Security Software Discovery', 'T1552.004: Private Keys', 'T1569.002: Service Execution', 'T1573.001: Symmetric Cryptography', 'T1622: Debugger Evasion'",0,no,"The answer provides a list of attack techniques associated with software 'S1060: Mafalda', which is relevant to the question. However, it lacks any context or explanation about the software itself.","{
  ""reasoning"": ""The answer provides a list of attack techniques associated with software 'S1060: Mafalda', which is relevant to the question. However, it lacks any context or explanation about the software itself."",
  ""verdict"": ""no""
}"
How many data components can be used to detect attack technique 'T1211: Exploitation for Defense Evasion'? Name them all.,"The following 2 data components can be used to detect attack technique 'T1211: Exploitation for Defense Evasion': Application Log Content, Process Creation",0,no,"The answer correctly identifies the number of data components and names one of them. However, it fails to name the second data component.","{
  ""reasoning"": ""The answer correctly identifies the number of data components and names one of them. However, it fails to name the second data component."",
  ""verdict"": ""no""
}"
What attack groups used software 'S0398: HyperBro'?,The attack groups that used software 'S0398: HyperBro' were: 'G0027: Threat Group-3390',2,yes,The answer provides the correct information regarding the attack groups that used the software 'S0398: HyperBro'. It directly addresses the question without contradictions or additional irrelevant information.,"{
  ""reasoning"": ""The answer provides the correct information regarding the attack groups that used the software 'S0398: HyperBro'. It directly addresses the question without contradictions or additional irrelevant information."",
  ""verdict"": ""yes""
}"
What are the sub-techniques of attack technique 'T1021: Remote Services'?,"The sub-techniques of attack technique 'T1021: Remote Services' are: 'T1021.001: Remote Services: Remote Desktop Protocol', 'T1021.002: Remote Services: SMB/Windows Admin Shares', 'T1021.003: Remote Services: Distributed Component Object Model', 'T1021.004: Remote Services: SSH', 'T1021.005: Remote Services: VNC', 'T1021.006: Remote Services: Windows Remote Management', 'T1021.007: Remote Services: Cloud Services', 'T1021.008: Remote Services: Direct Cloud VM Connections'",0,no,"The answer provides a list of sub-techniques related to 'T1021: Remote Services', which is accurate. However, it lacks an explanation of what 'T1021' represents, making the answer somewhat incomplete.","{
  ""reasoning"": ""The answer provides a list of sub-techniques related to 'T1021: Remote Services', which is accurate. However, it lacks an explanation of what 'T1021' represents, making the answer somewhat incomplete."",
  ""verdict"": ""no""
}"
