question,answer,verdict_code,verdict_raw,reasoning,raw_output
What attack techniques are used by software 'S0547: DropBook'?,"The attack techniques used by software 'S0547: DropBook' are: 'T1059.003: Windows Command Shell', 'T1059.006: Python', 'T1082: System Information Discovery', 'T1083: File and Directory Discovery', 'T1102: Web Service', 'T1105: Ingress Tool Transfer', 'T1140: Deobfuscate/Decode Files or Information', 'T1567: Exfiltration Over Web Service', 'T1614.001: System Language Discovery'",0,no,"The answer provides a list of attack techniques used by software 'S0547: DropBook', but it does not provide any explanation or context about the software or its purpose.","{
  ""reasoning"": ""The answer provides a list of attack techniques used by software 'S0547: DropBook', but it does not provide any explanation or context about the software or its purpose."",
  ""verdict"": ""no""
}"
What attack techniques were used in campaign 'C0028: 2015 Ukraine Electric Power Attack'?,"The attack techniques used in campaign 'C0028: 2015 Ukraine Electric Power Attack' were: 'T1018: Remote System Discovery', 'T1040: Network Sniffing', 'T1055: Process Injection', 'T1056.001: Keylogging', 'T1059.005: Visual Basic', 'T1070.004: File Deletion', 'T1071.001: Web Protocols', 'T1078: Valid Accounts', 'T1105: Ingress Tool Transfer', 'T1112: Modify Registry', 'T1133: External Remote Services', 'T1136.002: Domain Account', 'T1204.002: Malicious File', 'T1218.011: Rundll32', 'T1562.001: Disable or Modify Tools', 'T1566.001: Spearphishing Attachment', 'T1570: Lateral Tool Transfer'",0,no,"The answer provides a list of attack techniques used in the 2015 Ukraine Electric Power Attack, but it does not provide any context or explanation about the attack or its significance.","{
  ""reasoning"": ""The answer provides a list of attack techniques used in the 2015 Ukraine Electric Power Attack, but it does not provide any context or explanation about the attack or its significance."",
  ""verdict"": ""no""
}"
What attack groups used software 'S0186: DownPaper'?,The attack groups that used software 'S0186: DownPaper' were: 'G0059: Magic Hound',0,no,"The answer provides a specific attack group 'G0059: Magic Hound' that used the software 'S0186: DownPaper', but it does not provide any additional information or context about the attack group or the software.","{
  ""reasoning"": ""The answer provides a specific attack group 'G0059: Magic Hound' that used the software 'S0186: DownPaper', but it does not provide any additional information or context about the attack group or the software."",
  ""verdict"": ""no""
}"
How many data components can be used to detect attack technique 'T1069.002: Permission Groups Discovery: Domain Groups'? Name them all.,"The following 4 data components can be used to detect attack technique 'T1069.002: Permission Groups Discovery: Domain Groups': Command Execution, Group Enumeration, OS API Execution, Process Creation",0,no,"{
  ""reasoning"": ""The answer provides 4 data components that can be used to detect the attack technique, but it does not explicitly name all the data components. The answer only provides the names of ...","{
  ""reasoning"": ""The answer provides 4 data components that can be used to detect the attack technique, but it does not explicitly name all the data components. The answer only provides the names of the techniques, not the actual data components."",
  ""verdict"": ""no"""
What attack techniques are used by software 'S1091: Pacu'?,"The attack techniques used by software 'S1091: Pacu' are: 'T1049: System Network Connections Discovery', 'T1059.009: Cloud API', 'T1069.003: Cloud Groups', 'T1078.004: Cloud Accounts', 'T1087.004: Cloud Account', 'T1098.001: Additional Cloud Credentials', 'T1119: Automated Collection', 'T1518.001: Security Software Discovery', 'T1526: Cloud Service Discovery', 'T1530: Data from Cloud Storage', 'T1546: Event Triggered Execution', 'T1552: Unsecured Credentials', 'T1555.006: Cloud Secrets Management Stores', 'T1562.007: Disable or Modify Cloud Firewall', 'T1562.008: Disable or Modify Cloud Logs', 'T1578.001: Create Snapshot', 'T1580: Cloud Infrastructure Discovery', 'T1619: Cloud Storage Object Discovery', 'T1648: Serverless Execution', 'T1651: Cloud Administration Command', 'T1654: Log Enumeration'",0,no,"The answer provides a list of attack techniques used by software 'S1091: Pacu', but it does not provide any explanation or context about the software or its purpose.","{
  ""reasoning"": ""The answer provides a list of attack techniques used by software 'S1091: Pacu', but it does not provide any explanation or context about the software or its purpose."",
  ""verdict"": ""no""
}"
Which tactics are used in attack technique 'T1055.009: Process Injection: Proc Memory'? Name them all,"2 tactics are used in attack technique 'T1055.009: Process Injection: Proc Memory'. They are: Defense Evasion, Privilege Escalation",0,no,"{
  ""reasoning"": ""The answer correctly identifies the attack technique and mentions two tactics, but it does not provide a clear explanation of what these tactics are or how they are used in the conte...","{
  ""reasoning"": ""The answer correctly identifies the attack technique and mentions two tactics, but it does not provide a clear explanation of what these tactics are or how they are used in the context of process injection."",
  ""verdict"": ""no"""
How many data components can be used to detect attack technique 'T1027: Obfuscated Files or Information'? Name them all.,"The following 9 data components can be used to detect attack technique 'T1027: Obfuscated Files or Information': Command Execution, File Creation, File Metadata, Module Load, OS API Execution, Process Creation, Script Execution, WMI Creation, Windows Registry Key Creation",0,no,"{
  ""reasoning"": ""The answer lists 8 data components, not 9, and does not provide a clear explanation of what each component is or how it relates to the attack technique."",
  ""verdict"": ""no""","{
  ""reasoning"": ""The answer lists 8 data components, not 9, and does not provide a clear explanation of what each component is or how it relates to the attack technique."",
  ""verdict"": ""no"""
What attack techniques are used by software 'S0446: Ryuk'?,"The attack techniques used by software 'S0446: Ryuk' are: 'T1016: System Network Configuration Discovery', 'T1021.002: SMB/Windows Admin Shares', 'T1027: Obfuscated Files or Information', 'T1036.005: Match Legitimate Name or Location', 'T1036: Masquerading', 'T1053.005: Scheduled Task', 'T1055: Process Injection', 'T1057: Process Discovery', 'T1059.003: Windows Command Shell', 'T1078.002: Domain Accounts', 'T1082: System Information Discovery', 'T1083: File and Directory Discovery', 'T1106: Native API', 'T1134: Access Token Manipulation', 'T1205: Traffic Signaling', 'T1222.001: Windows File and Directory Permissions Modification', 'T1486: Data Encrypted for Impact', 'T1489: Service Stop', 'T1490: Inhibit System Recovery', 'T1547.001: Registry Run Keys / Startup Folder', 'T1562.001: Disable or Modify Tools', 'T1614.001: System Language Discovery'",0,no,"The answer provides a list of attack techniques used by software 'S0446: Ryuk', but it does not provide any explanation or context about the techniques or the software itself.","{
  ""reasoning"": ""The answer provides a list of attack techniques used by software 'S0446: Ryuk', but it does not provide any explanation or context about the techniques or the software itself."",
  ""verdict"": ""no""
}"
How many mitigation strategies can be used against attack technique 'T1591.003: Gather Victim Org Information: Identify Business Tempo'? Name them all.,The following 1 mitigation strategies mitigate attack technique 'T1591.003: Gather Victim Org Information: Identify Business Tempo': M1056: Pre-compromise,0,no,"{
  ""reasoning"": ""The answer only provides one mitigation strategy, whereas the question asks for all mitigation strategies. Additionally, the answer does not provide any information about the attack ...","{
  ""reasoning"": ""The answer only provides one mitigation strategy, whereas the question asks for all mitigation strategies. Additionally, the answer does not provide any information about the attack technique 'T1591.003: Gather Victim Org Information: Identify Business Tempo'."",
  ""verdict"": ""no"""
What attack techniques are used by software 'S0660: Clambling'?,"The attack techniques used by software 'S0660: Clambling' are: 'T1005: Data from Local System', 'T1012: Query Registry', 'T1016: System Network Configuration Discovery', 'T1027: Obfuscated Files or Information', 'T1033: System Owner/User Discovery', 'T1055.012: Process Hollowing', 'T1055: Process Injection', 'T1056.001: Keylogging', 'T1057: Process Discovery', 'T1059.001: PowerShell', 'T1059.003: Windows Command Shell', 'T1071.001: Web Protocols', 'T1071: Application Layer Protocol', 'T1082: System Information Discovery', 'T1083: File and Directory Discovery', 'T1095: Non-Application Layer Protocol', 'T1102.002: Bidirectional Communication', 'T1112: Modify Registry', 'T1113: Screen Capture', 'T1115: Clipboard Data', 'T1124: System Time Discovery', 'T1125: Video Capture', 'T1135: Network Share Discovery', 'T1140: Deobfuscate/Decode Files or Information', 'T1204.002: Malicious File', 'T1497.003: Time Based Evasion', 'T1543.003: Windows Service', 'T1547.001: Registry Run Keys / Startup Folder', 'T1548.002: Bypass User Account Control', 'T1564.001: Hidden Files and Directories', 'T1566.001: Spearphishing Attachment', 'T1567.002: Exfiltration to Cloud Storage', 'T1569.002: Service Execution', 'T1574.002: DLL Side-Loading'",0,no,"{
  ""reasoning"": ""The answer provides a list of attack techniques used by software 'S0660: Clambling', but it lacks context and does not explain the relevance of each technique to the software."",
  ""v...","{
  ""reasoning"": ""The answer provides a list of attack techniques used by software 'S0660: Clambling', but it lacks context and does not explain the relevance of each technique to the software."",
  ""verdict"": ""no"""
What attack techniques are used by software 'S0359: Nltest'?,"The attack techniques used by software 'S0359: Nltest' are: 'T1016: System Network Configuration Discovery', 'T1018: Remote System Discovery', 'T1482: Domain Trust Discovery'",2,yes,"{
  ""reasoning"": ""The answer provides specific attack techniques used by the software 'S0359: Nltest', which are factual and relevant to the question. However, it does not provide any additional conte...","{
  ""reasoning"": ""The answer provides specific attack techniques used by the software 'S0359: Nltest', which are factual and relevant to the question. However, it does not provide any additional context or explanation about the software or its purpose."",
  ""verdict"": ""yes"""
